,Age,Education,Nscore,Escore,Oscore,Ascore,Cscore,Impulsive,SensationSeeking,Alchol,Caff,Chocalate,Nicotine,stimulant,depressant,hallucinagen,Gender_Male
1194,1,-1,51.0,29.0,49.0,46.0,33.0,9.0,10.0,6,4,4,6,3.5,3.5,2.0,1
1195,1,0,14.0,47.0,53.0,53.0,38.0,5.0,8.0,5,4,4,5,0.75,0.0,2.0,1
1196,3,2,39.0,41.0,51.0,36.0,45.0,6.0,10.0,5,6,6,2,0.5,2.5,0.0,1
1197,1,0,45.0,37.0,46.0,40.0,29.0,7.0,8.0,5,6,6,5,0.75,2.5,4.0,1
1198,1,0,41.0,38.0,42.0,38.0,38.0,4.0,9.0,4,6,5,5,1.5,0.0,2.0,1
1199,2,2,27.0,38.0,45.0,30.0,40.0,6.0,2.0,0,3,6,0,1.5,0.0,0.0,1
1200,2,-3,32.0,21.0,41.0,43.0,44.0,2.0,4.0,5,6,3,6,0.5,1.5,1.6666666666666667,1
1201,1,0,55.0,19.0,37.0,45.0,27.0,6.0,10.0,3,6,5,6,0.0,0.0,1.0,1
1202,2,2,37.0,28.0,49.0,49.0,29.0,4.0,4.0,6,6,6,0,0.0,0.0,0.0,0
1203,1,0,39.0,46.0,57.0,38.0,37.0,8.0,11.0,5,5,4,5,2.25,4.0,3.6666666666666665,1
1204,1,0,29.0,45.0,48.0,36.0,36.0,4.0,9.0,6,6,5,2,1.0,0.0,3.0,1
1205,1,-1,40.0,43.0,44.0,34.0,40.0,6.0,10.0,5,6,0,6,3.0,2.0,3.0,1
1206,2,0,44.0,30.0,49.0,36.0,33.0,5.0,9.0,3,6,4,6,1.25,2.5,2.0,1
1207,1,-1,26.0,36.0,46.0,29.0,31.0,8.0,8.0,5,5,6,6,0.0,0.0,0.0,0
1208,4,2,31.0,50.0,55.0,52.0,50.0,4.0,6.0,4,6,6,0,0.0,0.0,0.0,1
1209,1,1,37.0,40.0,51.0,28.0,51.0,7.0,11.0,6,6,5,0,1.5,2.5,3.0,1
1210,1,0,22.0,33.0,50.0,36.0,39.0,6.0,8.0,3,3,5,3,2.5,0.0,3.0,1
1211,4,2,26.0,44.0,43.0,36.0,47.0,7.0,9.0,5,6,5,0,1.75,3.0,2.3333333333333335,1
1212,1,0,23.0,47.0,50.0,39.0,36.0,7.0,8.0,5,6,5,2,0.0,0.0,1.3333333333333333,1
1213,1,0,33.0,32.0,48.0,40.0,34.0,2.0,9.0,5,3,4,3,0.0,0.0,1.6666666666666667,1
1214,1,0,45.0,41.0,50.0,42.0,26.0,2.0,8.0,4,5,4,4,2.25,0.0,1.3333333333333333,0
1215,1,0,33.0,41.0,50.0,40.0,42.0,5.0,9.0,5,6,6,5,2.0,3.5,4.333333333333333,1
1216,3,1,43.0,43.0,36.0,37.0,43.0,8.0,9.0,6,6,5,3,0.0,0.0,0.0,0
1217,2,1,48.0,36.0,52.0,43.0,35.0,7.0,9.0,6,6,6,6,2.0,2.5,3.0,1
1218,1,1,34.0,49.0,55.0,44.0,31.0,6.0,9.0,5,6,4,0,1.0,0.0,3.6666666666666665,1
1219,1,0,40.0,44.0,44.0,37.0,42.0,5.0,9.0,5,5,6,3,1.5,2.5,3.3333333333333335,1
1220,2,3,39.0,48.0,45.0,38.0,34.0,5.0,5.0,5,5,6,2,3.0,2.5,3.0,0
1221,1,0,24.0,41.0,51.0,35.0,30.0,3.0,9.0,4,6,5,3,1.5,2.0,2.6666666666666665,0
1222,1,1,46.0,46.0,48.0,32.0,35.0,7.0,8.0,4,4,5,6,1.5,3.0,1.6666666666666667,0
1223,1,-1,46.0,38.0,47.0,33.0,37.0,7.0,10.0,6,5,5,6,1.75,1.5,4.333333333333333,0
1224,1,0,33.0,44.0,48.0,40.0,42.0,8.0,10.0,5,6,6,6,3.0,2.5,3.0,1
1225,2,4,31.0,22.0,30.0,42.0,41.0,4.0,3.0,5,5,5,0,0.0,1.0,0.0,1
1226,1,0,45.0,38.0,46.0,43.0,39.0,4.0,6.0,5,5,5,0,0.5,0.0,2.0,0
1227,1,2,42.0,49.0,50.0,44.0,48.0,5.0,11.0,6,6,3,6,2.25,2.0,2.0,1
1228,2,2,41.0,44.0,54.0,42.0,31.0,6.0,6.0,5,6,4,3,2.25,1.5,2.0,0
1229,3,-3,47.0,36.0,47.0,47.0,30.0,2.0,6.0,2,3,6,6,1.5,1.0,1.6666666666666667,1
1230,1,0,26.0,52.0,54.0,44.0,46.0,6.0,8.0,3,3,4,3,0.0,0.0,0.0,1
1231,1,-1,37.0,41.0,53.0,40.0,41.0,5.0,7.0,6,4,5,3,3.0,1.0,3.0,0
1232,1,2,46.0,31.0,53.0,29.0,38.0,8.0,10.0,6,5,4,6,1.25,1.0,2.0,0
1233,1,0,51.0,37.0,49.0,47.0,45.0,5.0,7.0,5,6,6,6,0.0,0.0,0.0,0
1234,1,2,43.0,37.0,50.0,47.0,41.0,5.0,8.0,5,6,4,6,3.5,3.5,2.3333333333333335,1
1235,1,0,36.0,32.0,46.0,45.0,46.0,2.0,2.0,4,2,4,3,1.25,1.5,3.0,1
1236,5,3,37.0,44.0,50.0,41.0,46.0,4.0,4.0,5,6,6,1,0.5,2.0,1.0,1
1237,4,3,21.0,45.0,54.0,47.0,42.0,4.0,2.0,5,6,5,0,0.0,0.5,0.0,0
1238,1,2,36.0,45.0,52.0,40.0,50.0,5.0,5.0,4,6,5,0,0.0,2.0,0.0,1
1239,2,-1,39.0,42.0,52.0,50.0,36.0,6.0,7.0,5,6,5,6,1.25,3.5,2.6666666666666665,1
1240,1,2,35.0,41.0,49.0,34.0,45.0,6.0,9.0,6,5,5,0,0.0,0.0,0.0,0
1241,4,0,40.0,40.0,48.0,47.0,42.0,6.0,5.0,2,6,6,6,0.25,2.5,0.6666666666666666,0
1242,3,2,46.0,30.0,43.0,42.0,35.0,4.0,5.0,6,5,5,0,0.0,0.0,0.0,0
1243,2,2,24.0,45.0,37.0,36.0,41.0,4.0,8.0,3,6,4,2,1.0,1.0,1.0,0
1244,4,2,27.0,26.0,36.0,52.0,48.0,2.0,5.0,4,6,6,0,0.0,0.0,0.3333333333333333,0
1245,2,2,41.0,40.0,39.0,44.0,31.0,3.0,5.0,6,6,6,6,0.75,0.0,1.0,0
1246,4,2,24.0,51.0,46.0,44.0,54.0,2.0,4.0,4,5,5,1,0.0,0.0,0.0,0
1247,4,1,24.0,38.0,30.0,53.0,32.0,2.0,2.0,3,6,6,0,0.0,0.0,0.0,0
1248,5,2,37.0,36.0,40.0,40.0,32.0,6.0,7.0,6,6,6,6,0.0,0.0,0.0,1
1249,4,1,30.0,38.0,44.0,51.0,46.0,2.0,6.0,5,6,6,0,0.0,0.0,0.0,0
1250,4,3,31.0,39.0,55.0,43.0,48.0,9.0,9.0,5,6,6,6,0.0,1.5,0.6666666666666666,0
1251,3,3,27.0,39.0,49.0,40.0,49.0,3.0,5.0,6,6,6,0,0.0,0.0,0.0,0
1252,4,4,43.0,39.0,54.0,40.0,47.0,6.0,9.0,6,6,4,2,0.25,1.5,0.0,0
1253,3,-2,39.0,28.0,32.0,36.0,31.0,2.0,1.0,5,6,6,0,0.0,0.0,0.0,0
1254,3,2,32.0,31.0,32.0,45.0,40.0,2.0,3.0,6,6,6,1,0.0,0.0,0.0,0
1255,2,2,36.0,34.0,44.0,40.0,37.0,4.0,6.0,3,3,5,0,0.0,1.5,0.0,0
1256,4,2,49.0,35.0,48.0,52.0,43.0,2.0,5.0,6,6,6,0,0.0,0.5,0.0,0
1257,3,2,26.0,36.0,46.0,34.0,46.0,7.0,8.0,5,6,5,0,0.0,0.0,0.0,0
1258,2,3,50.0,31.0,41.0,37.0,42.0,3.0,5.0,6,6,4,0,0.0,0.0,0.0,0
1259,2,4,27.0,45.0,42.0,39.0,42.0,2.0,4.0,3,6,5,0,0.0,0.0,0.0,0
1260,4,3,32.0,34.0,43.0,35.0,41.0,9.0,8.0,3,6,5,0,0.0,0.5,0.0,0
1261,4,2,29.0,42.0,44.0,45.0,36.0,5.0,8.0,5,6,4,1,0.75,1.0,1.6666666666666667,0
1262,2,0,50.0,36.0,53.0,50.0,36.0,9.0,7.0,4,6,6,0,0.0,0.0,0.0,0
1263,2,1,39.0,46.0,39.0,44.0,46.0,6.0,9.0,6,6,5,6,0.75,0.5,0.3333333333333333,0
1264,4,2,36.0,39.0,41.0,45.0,46.0,3.0,6.0,6,6,6,1,0.0,0.0,0.3333333333333333,0
1265,2,1,32.0,34.0,38.0,47.0,42.0,6.0,8.0,6,6,6,0,0.0,0.0,0.0,0
1266,3,-3,28.0,40.0,38.0,41.0,44.0,5.0,6.0,5,6,6,0,0.0,0.0,0.0,0
1267,2,3,53.0,33.0,44.0,31.0,26.0,8.0,11.0,5,6,5,5,2.5,2.5,1.0,0
1268,3,1,37.0,32.0,43.0,47.0,44.0,2.0,1.0,6,6,6,0,0.0,0.0,0.0,0
1269,3,2,40.0,40.0,38.0,32.0,42.0,5.0,8.0,5,5,5,0,1.0,0.0,0.6666666666666666,0
1270,2,3,35.0,37.0,43.0,54.0,44.0,2.0,5.0,5,6,6,2,0.0,0.5,0.0,0
1271,2,1,24.0,39.0,38.0,49.0,43.0,3.0,5.0,3,3,3,3,1.25,2.5,2.3333333333333335,0
1272,5,2,34.0,39.0,47.0,48.0,38.0,7.0,3.0,6,6,6,1,0.0,1.0,0.0,0
1273,3,0,52.0,33.0,33.0,48.0,34.0,5.0,1.0,4,6,5,1,0.0,0.0,0.0,0
1274,3,4,52.0,39.0,52.0,36.0,39.0,4.0,6.0,4,5,5,0,0.0,0.5,0.0,1
1275,3,3,26.0,41.0,49.0,41.0,46.0,4.0,6.0,5,6,5,3,0.5,0.5,0.6666666666666666,0
1276,4,1,21.0,35.0,34.0,44.0,53.0,3.0,7.0,3,5,6,1,2.5,3.0,3.0,0
1277,1,0,31.0,47.0,50.0,39.0,33.0,6.0,10.0,5,5,6,5,0.75,0.0,2.6666666666666665,1
1278,2,0,35.0,49.0,58.0,37.0,38.0,8.0,10.0,5,6,6,2,1.5,1.5,2.0,0
1279,3,1,25.0,38.0,51.0,49.0,49.0,2.0,7.0,4,4,4,6,1.0,1.0,1.3333333333333333,0
1280,1,2,42.0,41.0,38.0,45.0,38.0,6.0,5.0,5,5,6,0,0.0,0.0,0.0,0
1281,1,2,44.0,44.0,40.0,28.0,48.0,9.0,11.0,0,0,0,0,0.0,0.0,0.0,1
1282,1,0,24.0,51.0,48.0,50.0,45.0,4.0,6.0,4,6,5,3,0.0,0.0,2.3333333333333335,1
1283,1,0,23.0,40.0,47.0,44.0,40.0,3.0,7.0,4,6,6,6,2.75,3.5,2.6666666666666665,0
1284,1,0,44.0,25.0,49.0,35.0,27.0,9.0,10.0,4,6,6,6,2.25,2.0,0.0,0
1285,1,0,54.0,33.0,46.0,35.0,32.0,3.0,3.0,6,6,6,5,1.0,0.0,2.0,1
1286,1,0,20.0,52.0,60.0,48.0,44.0,8.0,10.0,5,4,6,6,2.5,1.5,4.0,1
1287,1,0,43.0,43.0,41.0,33.0,38.0,9.0,9.0,3,5,5,6,0.5,1.5,1.3333333333333333,1
1288,3,2,30.0,43.0,58.0,40.0,41.0,7.0,10.0,6,6,6,2,0.75,1.0,1.0,0
1289,1,0,35.0,46.0,46.0,36.0,39.0,4.0,8.0,4,2,5,6,0.0,0.0,4.333333333333333,0
1290,1,3,31.0,42.0,52.0,42.0,47.0,4.0,7.0,5,6,6,5,2.5,3.0,3.6666666666666665,1
1291,1,0,47.0,28.0,46.0,36.0,34.0,5.0,9.0,5,5,5,5,1.0,5.5,2.0,1
1292,2,1,33.0,45.0,48.0,41.0,43.0,9.0,10.0,5,6,4,6,3.25,1.5,3.0,1
1293,2,0,53.0,32.0,49.0,32.0,32.0,8.0,10.0,5,6,0,6,1.75,2.0,2.3333333333333335,1
1294,2,3,43.0,53.0,54.0,38.0,51.0,7.0,11.0,6,6,5,6,2.25,2.5,4.333333333333333,0
1295,1,0,53.0,23.0,51.0,38.0,34.0,4.0,5.0,5,6,6,3,0.0,0.0,3.3333333333333335,0
1296,1,0,36.0,36.0,54.0,48.0,33.0,3.0,9.0,4,6,6,3,1.5,3.0,1.6666666666666667,1
1297,1,0,32.0,43.0,45.0,37.0,50.0,4.0,7.0,6,6,5,5,0.0,0.0,0.0,0
1298,1,0,32.0,40.0,50.0,42.0,38.0,5.0,10.0,4,3,6,5,2.75,1.5,3.0,1
1299,3,2,19.0,43.0,50.0,34.0,38.0,6.0,7.0,6,6,6,6,1.0,3.0,1.0,0
1300,2,0,45.0,39.0,56.0,44.0,44.0,6.0,10.0,3,6,4,3,1.0,1.0,2.0,1
1301,3,0,30.0,33.0,55.0,45.0,37.0,4.0,7.0,3,5,5,6,2.75,4.0,2.3333333333333335,0
1302,1,0,38.0,48.0,47.0,49.0,49.0,5.0,4.0,3,5,5,3,0.0,0.0,1.3333333333333333,0
1303,1,2,29.0,49.0,55.0,52.0,49.0,2.0,7.0,5,6,6,6,0.0,1.0,0.6666666666666666,1
1304,3,2,35.0,36.0,39.0,39.0,45.0,2.0,1.0,5,6,4,2,2.75,4.0,3.3333333333333335,1
1305,1,0,31.0,45.0,56.0,49.0,31.0,8.0,8.0,5,5,5,6,0.75,0.0,3.6666666666666665,0
1306,1,0,58.0,22.0,53.0,43.0,23.0,5.0,4.0,6,6,6,2,0.0,1.0,2.6666666666666665,1
1307,2,0,32.0,44.0,57.0,39.0,44.0,5.0,9.0,4,5,5,6,1.5,1.5,1.3333333333333333,1
1308,2,3,27.0,31.0,45.0,38.0,43.0,4.0,6.0,6,6,6,3,0.0,0.0,0.0,1
1309,2,2,32.0,43.0,47.0,46.0,42.0,6.0,8.0,5,6,3,6,1.0,1.5,2.0,0
1310,2,3,23.0,56.0,51.0,56.0,44.0,6.0,11.0,5,6,6,3,0.5,1.0,0.0,0
1311,1,-3,41.0,34.0,39.0,38.0,40.0,6.0,8.0,5,6,4,6,1.0,4.0,0.6666666666666666,1
1312,1,0,33.0,42.0,48.0,46.0,47.0,4.0,7.0,6,5,6,6,0.0,1.0,0.0,0
1313,3,3,26.0,52.0,52.0,40.0,53.0,3.0,7.0,6,6,6,6,0.0,1.5,1.6666666666666667,0
1314,1,0,24.0,54.0,29.0,33.0,31.0,9.0,10.0,6,6,5,0,3.0,0.0,3.0,0
1315,3,2,27.0,46.0,50.0,49.0,49.0,6.0,10.0,6,6,6,6,1.0,1.0,2.0,1
1316,1,2,20.0,47.0,51.0,41.0,50.0,4.0,8.0,2,5,5,3,1.25,1.0,2.0,1
1317,2,1,27.0,39.0,51.0,31.0,39.0,4.0,6.0,5,6,5,6,1.5,0.0,2.3333333333333335,1
1318,2,2,36.0,45.0,34.0,34.0,46.0,3.0,5.0,5,6,4,6,0.0,0.0,0.0,0
1319,1,0,40.0,31.0,43.0,49.0,41.0,7.0,10.0,5,6,4,5,1.75,0.0,4.666666666666667,0
1320,3,2,29.0,38.0,44.0,42.0,50.0,4.0,7.0,6,6,2,6,1.25,0.5,3.0,1
1321,1,0,44.0,46.0,45.0,41.0,40.0,8.0,9.0,5,6,5,5,0.0,0.0,3.0,1
1322,1,0,31.0,45.0,58.0,48.0,40.0,2.0,4.0,4,5,4,0,2.25,0.0,1.3333333333333333,0
1323,1,2,38.0,42.0,59.0,46.0,29.0,5.0,6.0,5,6,6,3,0.0,0.5,0.0,0
1324,3,0,46.0,30.0,45.0,45.0,51.0,3.0,4.0,1,6,3,2,1.25,0.5,2.6666666666666665,1
1325,1,0,40.0,36.0,53.0,46.0,34.0,5.0,5.0,4,6,5,5,1.0,0.0,2.3333333333333335,0
1326,1,1,42.0,26.0,48.0,44.0,38.0,3.0,10.0,4,6,5,0,1.0,1.5,3.3333333333333335,1
1327,1,1,27.0,42.0,55.0,41.0,39.0,8.0,11.0,4,5,5,4,0.5,0.0,1.3333333333333333,1
1328,1,0,24.0,38.0,47.0,51.0,49.0,5.0,6.0,4,6,5,4,0.0,0.0,0.0,1
1329,1,2,29.0,45.0,53.0,54.0,44.0,4.0,6.0,5,6,5,6,3.0,2.0,3.6666666666666665,0
1330,2,2,53.0,34.0,54.0,32.0,33.0,7.0,8.0,5,0,6,0,0.0,0.0,0.0,0
1331,1,2,50.0,39.0,46.0,54.0,33.0,6.0,8.0,5,6,4,5,2.25,2.0,3.0,1
1332,3,2,48.0,32.0,52.0,44.0,37.0,3.0,8.0,2,6,5,3,0.75,1.0,0.6666666666666666,1
1333,1,1,53.0,30.0,33.0,37.0,55.0,2.0,3.0,4,4,6,0,1.75,2.0,3.3333333333333335,0
1334,1,2,40.0,38.0,49.0,37.0,44.0,6.0,8.0,5,5,5,5,2.0,1.5,4.333333333333333,1
1335,2,0,15.0,42.0,51.0,57.0,42.0,8.0,9.0,5,6,6,6,0.0,0.0,1.0,1
1336,4,2,48.0,31.0,49.0,37.0,42.0,3.0,7.0,4,6,6,3,0.25,2.0,0.0,1
1337,1,2,36.0,50.0,41.0,48.0,50.0,5.0,5.0,6,6,5,2,0.0,0.0,0.0,0
1338,1,2,37.0,40.0,43.0,38.0,47.0,5.0,6.0,6,4,6,0,0.0,0.0,0.0,0
1339,3,1,37.0,43.0,48.0,39.0,47.0,6.0,8.0,6,6,4,6,2.75,1.5,2.3333333333333335,1
1340,1,1,52.0,26.0,44.0,40.0,21.0,8.0,10.0,5,5,6,6,3.0,3.0,2.6666666666666665,1
1341,1,-1,30.0,59.0,58.0,39.0,48.0,9.0,10.0,5,6,6,5,1.5,2.0,2.0,1
1342,3,-1,43.0,30.0,39.0,41.0,38.0,3.0,8.0,6,0,4,6,2.5,0.0,0.0,1
1343,3,4,32.0,37.0,54.0,44.0,30.0,6.0,8.0,3,4,6,2,0.0,1.0,1.0,0
1344,1,1,38.0,44.0,33.0,36.0,35.0,7.0,8.0,5,6,5,4,3.0,3.0,2.0,1
1345,1,-1,49.0,31.0,38.0,26.0,48.0,2.0,6.0,5,6,4,6,4.75,1.5,2.6666666666666665,1
1346,1,-1,44.0,47.0,56.0,51.0,44.0,7.0,10.0,5,5,5,5,1.0,0.0,0.0,1
1347,4,0,44.0,39.0,49.0,42.0,43.0,5.0,6.0,6,6,5,6,0.5,1.0,3.0,1
1348,1,2,43.0,27.0,52.0,40.0,26.0,4.0,8.0,5,4,6,3,1.5,1.0,2.3333333333333335,1
1349,1,-1,47.0,33.0,44.0,45.0,39.0,4.0,5.0,4,6,4,0,1.25,1.5,0.0,0
1350,1,0,26.0,55.0,48.0,35.0,32.0,9.0,9.0,5,6,5,6,1.75,2.5,1.6666666666666667,0
1351,1,0,19.0,33.0,47.0,43.0,37.0,5.0,8.0,3,6,6,4,0.75,3.0,0.0,0
1352,1,2,40.0,36.0,39.0,42.0,51.0,2.0,1.0,5,6,6,2,0.0,0.0,0.0,0
1353,5,2,52.0,24.0,38.0,35.0,40.0,7.0,4.0,2,6,4,1,2.0,1.5,0.3333333333333333,1
1354,1,-1,30.0,44.0,54.0,48.0,43.0,5.0,7.0,3,6,5,6,0.75,1.5,2.6666666666666665,0
1355,1,0,46.0,33.0,55.0,42.0,32.0,7.0,8.0,5,6,5,5,1.25,3.0,3.3333333333333335,1
1356,1,2,34.0,42.0,50.0,49.0,42.0,8.0,9.0,4,6,6,6,2.5,1.5,3.6666666666666665,1
1357,2,0,21.0,44.0,50.0,43.0,46.0,7.0,8.0,6,6,4,6,0.0,0.0,3.3333333333333335,1
1358,1,1,40.0,41.0,44.0,37.0,45.0,7.0,8.0,4,6,5,5,2.75,3.0,2.6666666666666665,1
1359,1,0,23.0,37.0,52.0,40.0,31.0,7.0,8.0,4,5,6,4,0.5,0.0,4.666666666666667,1
1360,1,0,31.0,28.0,49.0,36.0,43.0,4.0,6.0,4,5,6,3,3.25,3.0,2.3333333333333335,1
1361,1,0,41.0,46.0,56.0,43.0,50.0,6.0,7.0,5,6,5,6,0.0,2.0,1.3333333333333333,0
1362,1,0,26.0,45.0,56.0,35.0,24.0,4.0,9.0,3,6,6,3,1.25,2.5,2.6666666666666665,0
1363,1,0,44.0,32.0,50.0,48.0,33.0,7.0,5.0,6,5,5,4,3.75,2.5,4.333333333333333,1
1364,2,3,39.0,36.0,47.0,47.0,54.0,4.0,7.0,5,5,6,0,0.0,0.0,0.0,0
1365,1,0,44.0,44.0,40.0,36.0,31.0,8.0,9.0,5,6,6,6,2.5,3.5,1.6666666666666667,1
1366,3,2,35.0,33.0,48.0,50.0,35.0,7.0,6.0,6,6,5,1,1.0,1.0,1.0,0
1367,1,-3,37.0,38.0,46.0,31.0,25.0,8.0,8.0,6,6,6,6,0.0,0.0,0.0,0
1368,1,-1,38.0,27.0,49.0,46.0,31.0,2.0,4.0,3,5,5,2,0.75,0.0,3.0,1
1369,1,0,50.0,44.0,53.0,33.0,33.0,7.0,9.0,5,5,5,4,1.25,1.0,1.6666666666666667,0
1370,1,0,40.0,50.0,53.0,46.0,40.0,6.0,10.0,5,6,6,6,2.75,2.0,4.0,1
1371,2,1,57.0,41.0,47.0,35.0,30.0,9.0,11.0,4,6,0,6,1.75,1.5,2.0,0
1372,2,3,30.0,37.0,35.0,48.0,38.0,2.0,1.0,6,0,5,2,0.0,1.0,0.0,0
1373,1,0,48.0,41.0,50.0,41.0,32.0,2.0,6.0,4,6,5,5,1.5,1.5,3.3333333333333335,1
1374,2,2,47.0,41.0,44.0,46.0,36.0,6.0,9.0,5,6,4,6,4.0,3.0,3.3333333333333335,1
1375,4,2,30.0,36.0,46.0,42.0,41.0,2.0,3.0,6,6,5,6,0.0,1.0,0.0,1
1376,1,-1,26.0,51.0,48.0,48.0,34.0,5.0,10.0,3,3,4,3,0.0,0.0,1.3333333333333333,1
1377,3,2,50.0,36.0,52.0,32.0,39.0,4.0,9.0,5,6,6,2,2.25,3.5,2.0,1
1378,2,3,42.0,42.0,43.0,52.0,48.0,2.0,5.0,5,6,6,0,0.0,0.0,0.0,0
1379,2,3,50.0,33.0,51.0,43.0,54.0,4.0,3.0,3,6,5,6,2.0,3.0,3.6666666666666665,0
1380,1,0,30.0,43.0,56.0,42.0,44.0,7.0,10.0,5,6,6,3,2.0,0.0,4.333333333333333,1
1381,2,2,25.0,45.0,39.0,40.0,46.0,3.0,3.0,5,6,6,5,0.0,0.0,0.0,0
1382,1,0,26.0,43.0,53.0,54.0,50.0,4.0,10.0,6,4,6,3,0.0,0.0,4.0,1
1383,1,0,24.0,38.0,52.0,50.0,34.0,3.0,6.0,5,6,5,6,1.0,0.5,1.0,1
1384,1,2,29.0,42.0,49.0,48.0,43.0,8.0,11.0,5,6,6,3,0.75,1.0,2.6666666666666665,0
1385,1,0,22.0,48.0,55.0,39.0,51.0,4.0,10.0,5,6,5,5,0.0,1.5,1.3333333333333333,1
1386,1,0,33.0,37.0,44.0,43.0,46.0,2.0,3.0,5,6,5,2,0.0,0.0,0.0,0
1387,4,0,35.0,33.0,53.0,39.0,40.0,5.0,7.0,6,6,6,3,3.25,4.0,4.0,0
1388,2,4,41.0,42.0,56.0,39.0,37.0,4.0,5.0,0,6,5,0,0.0,0.0,0.0,0
1389,3,1,42.0,43.0,49.0,39.0,35.0,8.0,8.0,5,6,5,6,2.25,2.5,3.3333333333333335,0
1390,1,0,34.0,43.0,52.0,38.0,44.0,3.0,6.0,5,6,6,4,2.25,1.5,2.3333333333333335,1
1391,1,2,44.0,42.0,42.0,43.0,41.0,8.0,8.0,5,6,5,6,0.75,0.0,2.0,1
1392,1,0,31.0,53.0,57.0,39.0,32.0,9.0,11.0,5,5,4,6,2.0,1.5,3.0,1
1393,4,1,32.0,41.0,41.0,40.0,43.0,2.0,2.0,0,6,6,6,0.0,1.5,0.0,1
1394,2,3,49.0,42.0,45.0,43.0,45.0,3.0,4.0,3,6,5,6,0.75,0.0,1.0,0
1395,2,3,43.0,40.0,47.0,48.0,51.0,2.0,5.0,3,6,6,2,0.0,0.0,0.0,0
1396,2,2,40.0,39.0,46.0,48.0,46.0,4.0,5.0,5,6,5,0,0.0,0.0,0.3333333333333333,0
1397,2,3,52.0,37.0,37.0,52.0,35.0,2.0,2.0,5,6,5,0,0.0,0.0,0.0,0
1398,1,2,30.0,43.0,52.0,53.0,46.0,4.0,8.0,5,6,6,6,1.25,2.0,0.6666666666666666,0
1399,1,0,28.0,47.0,46.0,51.0,54.0,7.0,8.0,3,5,2,2,1.5,2.0,2.0,1
1400,2,2,44.0,34.0,42.0,40.0,40.0,3.0,5.0,5,6,6,2,0.0,0.0,0.0,0
1401,2,3,46.0,46.0,39.0,39.0,41.0,2.0,3.0,5,6,6,5,0.5,1.0,0.0,0
1402,2,2,42.0,41.0,47.0,51.0,45.0,3.0,3.0,5,6,6,0,0.0,0.0,0.0,0
1403,2,2,45.0,40.0,52.0,49.0,38.0,2.0,7.0,6,6,6,5,1.0,1.5,0.6666666666666666,0
1404,2,2,40.0,40.0,38.0,44.0,46.0,2.0,4.0,5,6,6,2,0.0,0.0,0.0,0
1405,1,2,16.0,41.0,33.0,58.0,35.0,1.0,4.0,5,4,6,0,0.0,0.0,0.0,0
1406,2,4,51.0,48.0,50.0,45.0,36.0,6.0,3.0,6,6,4,6,1.75,2.5,1.3333333333333333,0
1407,2,2,38.0,36.0,35.0,46.0,31.0,2.0,4.0,6,5,5,3,0.0,0.0,0.0,0
1408,2,3,28.0,45.0,54.0,51.0,45.0,5.0,10.0,5,6,5,5,0.0,1.0,2.6666666666666665,0
1409,2,3,49.0,31.0,42.0,46.0,32.0,7.0,9.0,6,6,6,2,0.0,0.0,0.0,1
1410,2,4,18.0,33.0,41.0,44.0,38.0,3.0,9.0,5,5,5,0,1.0,1.0,1.3333333333333333,0
1411,2,2,30.0,37.0,50.0,52.0,50.0,3.0,3.0,3,5,6,0,0.0,0.0,0.0,0
1412,2,2,40.0,38.0,55.0,41.0,51.0,4.0,8.0,5,5,5,5,0.5,1.5,1.3333333333333333,0
1413,2,3,46.0,45.0,54.0,43.0,44.0,2.0,7.0,5,5,6,2,1.0,2.0,1.3333333333333333,0
1414,2,2,46.0,35.0,44.0,38.0,47.0,3.0,4.0,5,6,6,2,0.0,0.0,0.6666666666666666,0
1415,2,4,32.0,54.0,55.0,47.0,46.0,4.0,7.0,5,6,6,3,0.0,1.0,0.0,0
1416,1,-3,53.0,30.0,45.0,31.0,29.0,7.0,9.0,3,6,5,4,2.75,0.0,1.3333333333333333,1
1417,1,0,25.0,32.0,40.0,45.0,44.0,2.0,5.0,5,6,5,3,1.0,0.0,0.0,1
1418,1,2,45.0,35.0,41.0,45.0,42.0,3.0,5.0,0,5,5,0,0.0,0.0,0.0,0
1419,2,3,34.0,38.0,37.0,54.0,40.0,2.0,3.0,5,6,6,1,0.0,2.0,0.0,0
1420,1,0,32.0,45.0,55.0,47.0,42.0,5.0,10.0,6,6,4,6,2.5,1.0,3.3333333333333335,1
1421,2,0,44.0,37.0,50.0,38.0,38.0,7.0,10.0,4,5,4,0,0.0,0.0,3.6666666666666665,1
1422,2,0,34.0,43.0,51.0,39.0,44.0,4.0,10.0,6,5,6,6,2.0,2.5,2.6666666666666665,1
1423,4,-4,35.0,33.0,46.0,50.0,34.0,5.0,10.0,1,4,6,6,1.5,1.0,2.3333333333333335,1
1424,1,2,28.0,51.0,56.0,46.0,40.0,5.0,8.0,4,6,6,6,1.25,0.0,3.3333333333333335,1
1425,2,0,42.0,36.0,44.0,40.0,33.0,8.0,9.0,5,6,4,6,0.0,1.0,0.0,1
1426,2,2,33.0,44.0,54.0,48.0,46.0,5.0,10.0,6,5,5,6,3.25,1.5,3.6666666666666665,0
1427,3,1,39.0,42.0,45.0,42.0,42.0,8.0,8.0,5,5,5,2,0.75,1.0,0.0,1
1428,1,1,36.0,40.0,45.0,45.0,53.0,7.0,8.0,6,6,6,0,0.0,0.0,0.0,0
